VTVcanal8,2019-05-28 16:41:31,RT @IMVillarroel: Mostramos los logros de nuestra Revolución en materia de vivienda. Vamos a romper el cerco mediático y sobre todo a decirle al mundo que seguimos siendo un país soberano y digno! La #GMVV va rumbo a las 3 millones de viviendas entregadas al pueblo! https://t.co/kVSkXaDGK0,482,IMVillarroel,1133413001447575552
VTVcanal8,2019-05-29 04:01:00,"#TrumpDesbloqueaVenezuela | A los días de la autoproclamación de Juan Guaidó en una avenida del este capitalino, el gobierno de los EE.UU. decretó la confiscación ilegal de PDVSA y Citgo https://t.co/K0X1e7xsgr",482,,1133583996233891840
VTVcanal8,2019-05-30 00:33:57,RT @MQuevedoF: Desde la industria petrolera alzamos nuestra voz de protesta ante el mundo para rechazar las acciones imperialistas del gobierno de EE.UU. Seguimos comprometidos con nuestro trabajo para seguir forjando la soberanía y el futuro del pueblo venezolano. #TrumpDesbloqueaVenezuela 1/2 https://t.co/TPBXN3MxyW,467,MQuevedoF,1133894279074656256
VTVcanal8,2019-05-26 14:14:53,"RT @FreddyBernal: Así mismo, se informa que en el enfrentamiento cayó abatido alias el ""JOQUI"" quien se encargaba de trasladar al sicario para hacer sus fechorías. En el #Táchira, mantendremos el ejercicio de la autoridad contra cualquier grupo armado que pretenda perturbar la Paz. 2/2",457,FreddyBernal,1132651321704820736
VTVcanal8,2019-05-23 22:15:28,"#EnDirecto 🔴| Pdte. @NicolasMaduro: El imperialismo viene con sanciones para atentar con el sistema Clap a esto yo le respondo que hagan lo que quieran hacer, porque los Clap seguirán para atender al pueblo #VenezuelaTrabajoYProducción https://t.co/MkxCekKzQt",448,,1131685099953639424
VTVcanal8,2019-05-25 10:50:00,"#VIDEO | Gracias a la Revolución Bolivariana, Venezuela desarrolla tecnología satelital de avanzada #OfensivaComunalProductiva https://t.co/2376w6h7c3",445,,1132237372882599936
VTVcanal8,2019-05-27 19:55:45,"RT @NestorReverol: Con este primer grupo para el inicio del proceso de formación, seguimos reforzando nuestro Sistema de Gestión de Riesgo a fin de salvaguardar todos los monumentos naturales y parques nacionales de nuestra patria #VenezuelaLuchaYTrabaja #27May https://t.co/RprMSQGDk2",443,NestorReverol,1133099491148599296
VTVcanal8,2019-05-25 18:06:11,"#VIDEO 📹Vicepresidente Sectorial de Planificación de Venezuela, Ricardo Menéndez: Vamos a atender no solo a las personas en situación de calle, también vamos a reforzar nuestras Misiones para proteger al pueblo en general #ProtecciónSocialAlPueblo #CLAEIntegraciónLatioamericana https://t.co/Bh6eqsd6x5",443,,1132347141802868736
VTVcanal8,2019-05-25 21:50:52,RT @PresidencialVen: #AHORA Pdte. @NicolasMaduro lidera clausura del XVIII Congreso Latinoamericano y Caribeño de Estudiantes .@NicolasMaduro https://t.co/c3XvOfZYiU,442,PresidencialVen,1132403688247574528
VTVcanal8,2019-05-24 23:24:47,"RT @ViceVenezuela: #EnVideo| El Estado Mayor Eléctrico Presidido por la Vicepdta. @DrodriguezVen, realizó una videoconferencia con Gobernadoras, Gobernadores y Protectores de Estado; con el propósito de hacer seguimiento a la gestión que ejecutan las mesas de trabajo de este órgano en las regiones https://t.co/A6IzQ0NAW6",440,ViceVenezuela,1132064932172845061
VTVcanal8,2019-05-24 10:36:32,"RT @TareckPSUV: VENEZUELA consolida la alianza estratégica y de cooperación bilateral con RUSIA, para el desarrollo de nuestro país, y seguir avanzando en la concreción del Plan de la PATRIA 2019-2025. https://t.co/ILzg2Ohauk",433,TareckPSUV,1131871595952316418
VTVcanal8,2019-05-25 23:00:48,"#VIDEO 📹| @NicolasMaduro desde el cierre del Clae 2019: Claro que es posible construir otro mundo, uno mucho mejor, y parte de la responsabilidad recae en los estudiantes, cuya lucha debe ser constante #ProtecciónSocialAlPueblo #CLAEIntegraciónLatioamericana https://t.co/tiXucJsers",431,,1132421286293061632
VTVcanal8,2019-05-21 17:22:34,"RT @jaarreaza: We thank Army General, Raúl Castro Ruz and our brother, President @DiazCanelB, for hosting us yesterday. We transmitted President @NicolasMaduro ‘s embrace with solidarity. The relations between Cuba and Venezuela strengthens as imperialism attacks us. We shall overcome! https://t.co/81kleqY5Ta",421,jaarreaza,1130886616141242376
VTVcanal8,2019-05-27 22:13:35,"#VIDEO 📹| Presidente @NicolasMaduro recibe, de manos del primer vicepresidente del PSUV, @dcabellor, las propuestas resultantes de las jornadas del Gran Diálogo Nacional #VenezuelaLuchaYTrabaja https://t.co/N6UmMM079T",417,,1133134178374103041
VTVcanal8,2019-05-29 12:22:30,"#VIDEO 📹| Los campesinos y el sector pequeño agrícola del país están identificados con el Presidente @NicolasMaduro, afirma constituyente Braulio Álvarez #SomosFuerzaProductiva https://t.co/pw9WRjYDQ9",416,,1133710201587228672
VTVcanal8,2019-05-26 16:00:07,"#Video 📹 | Dir. General de Gestión del Min. Defensa, G/B Carlos Quintero Rego, explica la diferencia en la diplomacia y la guerra. “La guerra es la continuación de la política con otros medios (…) la política sin guerra es la diplomacia” #FICTECFANB2019 https://t.co/562hvcpMb6",409,,1132677805341327363
VTVcanal8,2019-05-23 16:39:55,"#HandsOffVenezuela | Canciller de Venezuela, @jaarreaza , denunció que el bloqueo financiero que impone el gobierno de Estados Unidos pone en riesgo la vida de niños venezolanos que recibieron trasplantes en Argentina con el apoyo de Petróleos de Venezuela (PDVSA) https://t.co/FWcr1cS7zH",404,,1131600657474117633
VTVcanal8,2019-05-21 14:34:54,RT @fundalatin: Isabella Nelson Adeleannys Maríade los Ángeles Ximena Estos niños fueron enviados a Argentina para recibir trasplantes de hígado. Todo fue financiado por PDVSA. No han podido continuar su tratamiento luego del bloqueo impuesto por EE.UU. contra el país. https://t.co/mopcX8tyKm,403,fundalatin,1130844421736415232
